agency_id,route_color,route_desc,route_id,route_long_name,route_short_name,route_text_color,route_type,route_name_length,start_point,end_point,is_urban
BMTC,#FFFFFF,Not Available,KDG-D16,Deepanjalinagara Depot-16 - Kadugodi,BR3567,0,3,36,Deepanjalinagara Depot-16,Kadugodi,0
BMTC,#FFFFFF,Not Available,500Y,Yelahanka Satelite Town 5th Phase - Kadugodi,BR2348,0,3,44,Yelahanka Satelite Town 5th Phase,Kadugodi,0
BMTC,#FFFFFF,Not Available,258TA,Kannamangala - Kempegowda Bus Station,BR924,0,3,37,Kannamangala,Kempegowda Bus Station,0
BMTC,#FFFFFF,Not Available,501A,Hebbal - Banashankari Bus Station,BR2350,0,3,33,Hebbal,Banashankari Bus Station,0
BMTC,#FFFFFF,Not Available,258TB,Arjuna Bettahalli - Krishnarajendra Market,BR926,0,3,42,Arjuna Bettahalli,Krishnarajendra Market,1
BMTC,#FFFFFF,Not Available,258TC,Kempegowda Bus Station - Nagenahalli,BR927,0,3,36,Kempegowda Bus Station,Nagenahalli,0
BMTC,#FFFFFF,Not Available,501C,Hebbal - Kengeri TTMC,BR2354,0,3,21,Hebbal,Kengeri TTMC,0
BMTC,#FFFFFF,Not Available,BEML5-BRN,BEML Layout 5th Stage - Bangarappa Nagara,BR2679,0,3,41,BEML Layout 5th Stage,Bangarappa Nagara,0
BMTC,#FFFFFF,Not Available,501B,Hebbala Bridge - Hebbala Bridge,BR2351,0,3,31,Hebbala Bridge,Hebbala Bridge,0
BMTC,#FFFFFF,Not Available,502H,Kengeri TTMC - Chikkabanawara,BR2371,0,3,29,Kengeri TTMC,Chikkabanawara,0
BMTC,#FFFFFF,Not Available,502J,Uttarahalli - Tin Factory,BR2376,0,3,25,Uttarahalli,Tin Factory,0
BMTC,#FFFFFF,Not Available,502K,Kengeri TTMC - Hesaraghatta Village,BR2377,0,3,35,Kengeri TTMC,Hesaraghatta Village,0
BMTC,#FFFFFF,Not Available,502L,Kottige Palya Magadi Road - KR Puram,BR2378,0,3,36,Kottige Palya Magadi Road,KR Puram,0
BMTC,#FFFFFF,Not Available,502M,Chikkallasandra Bus Stand - K R Puram,BR2379,0,3,37,Chikkallasandra Bus Stand,K R Puram,0
BMTC,#FFFFFF,Not Available,V-99A,Kempegowda Bus Station - Mathikere Chowdeshwari Bus Staion,BR4175,0,3,58,Kempegowda Bus Station,Mathikere Chowdeshwari Bus Staion,0
BMTC,#FFFFFF,Not Available,270,Anchepalya Nelamangla Road - Shivajinagar Bus Station,BR1002,0,3,53,Anchepalya Nelamangla Road,Shivajinagar Bus Station,1
BMTC,#FFFFFF,Not Available,272,Muthkur Hesaraghatta - Shivajinagar Bus Station,BR1031,0,3,47,Muthkur Hesaraghatta,Shivajinagar Bus Station,1
BMTC,#FFFFFF,Not Available,271,Jalahalli East Area 7th camp - Kempegowda Bus Station,BR1011,0,3,53,Jalahalli East Area 7th camp,Kempegowda Bus Station,0
BMTC,#FFFFFF,Not Available,273,Peenya 2nd stage - Kempegowda Bus Station,BR1034,0,3,41,Peenya 2nd stage,Kempegowda Bus Station,0
BMTC,#FFFFFF,Not Available,502V,Kengeri TTMC - Vidyaranyapura,BR2380,0,3,29,Kengeri TTMC,Vidyaranyapura,0
BMTC,#FFFFFF,Not Available,CR-G12,Jayanagara 9th Block - Hosakote Bus Stand,BR3028,0,3,41,Jayanagara 9th Block,Hosakote Bus Stand,0
BMTC,#FFFFFF,Not Available,275,ISRO Quarters - Krishnarajendra Market,BR1041,0,3,38,ISRO Quarters,Krishnarajendra Market,1
BMTC,#FFFFFF,Not Available,276,Kempegowda Bus Station - Vidyaranyapura,BR1046,0,3,39,Kempegowda Bus Station,Vidyaranyapura,0
BMTC,#FFFFFF,Not Available,BSK-VPS,Banashankari Bus Station - Vidyanikethan Public School,BR2802,0,3,54,Banashankari Bus Station,Vidyanikethan Public School,0
BMTC,#FFFFFF,Not Available,277,Kempegowda Bus Station - GKVK Library,BR1056,0,3,37,Kempegowda Bus Station,GKVK Library,0
BMTC,#FFFFFF,Not Available,278,Shivajinagar Bus Station - Nagashettyhalli,BR1057,0,3,42,Shivajinagar Bus Station,Nagashettyhalli,1
BMTC,#FFFFFF,Not Available,279,Kempegowda Bus Station - Nagashettyhalli,BR1062,0,3,40,Kempegowda Bus Station,Nagashettyhalli,0
BMTC,#FFFFFF,Not Available,502B,Krishnarajendra Market - Maduranagar,BR2363,0,3,36,Krishnarajendra Market,Maduranagar,1
BMTC,#FFFFFF,Not Available,502A,Kala Mandir Marathalli - Kengeri TTMC,BR2362,0,3,37,Kala Mandir Marathalli,Kengeri TTMC,0
BMTC,#FFFFFF,Not Available,27A,Nayanappa Shettipalya - Shivajinagar Bus Station,BR1070,0,3,48,Nayanappa Shettipalya,Shivajinagar Bus Station,1
BMTC,#FFFFFF,Not Available,502D,KR Puram Railway Station - Kengeri TTMC,BR2365,0,3,39,KR Puram Railway Station,Kengeri TTMC,0
BMTC,#FFFFFF,Not Available,502C,Gorgunte Palya - KR Puram,BR2364,0,3,25,Gorgunte Palya,KR Puram,0
BMTC,#FFFFFF,Not Available,502F,Kengeri TTMC - Jalahalli Cross,BR2368,0,3,30,Kengeri TTMC,Jalahalli Cross,0
BMTC,#FFFFFF,Not Available,LTCL-BMES,Lokesh Tent Circle - BM English School Bellahalli,BR3674,0,3,49,Lokesh Tent Circle,BM English School Bellahalli,0
BMTC,#FFFFFF,Not Available,502E,Kottige Palya Magadi Road - Hebbala,BR2367,0,3,35,Kottige Palya Magadi Road,Hebbala,0
BMTC,#FFFFFF,Not Available,258WA,Kempegowda Bus Station - Jodi Ragi Thimmasandra,BR937,0,3,47,Kempegowda Bus Station,Jodi Ragi Thimmasandra,0
BMTC,#FFFFFF,Not Available,Chakra-10A,Allalasandra Janapriya Apartmet - Allalasandra Janapriya Apartmet,BR2842,0,3,65,Allalasandra Janapriya Apartmet,Allalasandra Janapriya Apartmet,0
BMTC,#FFFFFF,Not Available,V-335Y,Yeshwanthpur TTMC - Kadugodi,BR4084,0,3,28,Yeshwanthpur TTMC,Kadugodi,0
BMTC,#FFFFFF,Not Available,V-335T,Basaveshwara Nagara - ITPL,BR4083,0,3,26,Basaveshwara Nagara,ITPL,0
BMTC,#FFFFFF,Not Available,CR-18,Kengeri KSRTC Regional Workshop - Jayadeva Hospital,BR2896,0,3,51,Kengeri KSRTC Regional Workshop,Jayadeva Hospital,0
BMTC,#FFFFFF,Not Available,D3-SNBS,BMTC Depot-03 - Shanthinagar TTMC,BR3229,0,3,33,BMTC Depot-03,Shanthinagar TTMC,0
BMTC,#FFFFFF,Not Available,CR-330,Shivajinagar Bus Station - Sheila Kothavala Institute For Deaf,BR2949,0,3,62,Shivajinagar Bus Station,Sheila Kothavala Institute For Deaf,1
BMTC,#FFFFFF,Not Available,CR-333,Shanthinagar TTMC - Marathahalli Bridge,BR2951,0,3,39,Shanthinagar TTMC,Marathahalli Bridge,0
BMTC,#FFFFFF,Not Available,242BA,Tavarekere Magadi Road - Kempegowda Bus Station,BR638,0,3,47,Tavarekere Magadi Road,Kempegowda Bus Station,0
BMTC,#FFFFFF,Not Available,258VG,Bittasandra - Kempegowda Bus Station,BR935,0,3,36,Bittasandra,Kempegowda Bus Station,0
BMTC,#FFFFFF,Not Available,CR-336,Krishnarajendra Market - Boganahalli,BR2952,0,3,36,Krishnarajendra Market,Boganahalli,1
BMTC,#FFFFFF,Not Available,V-335E,Kempegowda Bus Station - Kadugodi,BR4073,0,3,33,Kempegowda Bus Station,Kadugodi,0
BMTC,#FFFFFF,Not Available,KDG-D31,Kadugodi - Summanahalli Depot-31,BR3568,0,3,32,Kadugodi,Summanahalli Depot-31,0
BMTC,#FFFFFF,Not Available,BEML5-BTP,BEML Layout 5th Stage - Bagmane Teck Park,BR2680,0,3,41,BEML Layout 5th Stage,Bagmane Teck Park,0
BMTC,#FFFFFF,Not Available,258VF,Kempegowda Bus Station - Yennigere,BR934,0,3,34,Kempegowda Bus Station,Yennigere,0
BMTC,#FFFFFF,Not Available,258VC,Yelachagere - Krishnarajendra Market,BR932,0,3,36,Yelachagere,Krishnarajendra Market,1
BMTC,#FFFFFF,Not Available,258VD,Kempegowda Bus Station - Hemapura,BR933,0,3,33,Kempegowda Bus Station,Hemapura,0
BMTC,#FFFFFF,Not Available,CR-1F,BTM Layout Bus Stop - Victoria Hospitial,BR2897,0,3,40,BTM Layout Bus Stop,Victoria Hospitial,0
BMTC,#FFFFFF,Not Available,258VA,Madalakote - Kempegowda Bus Station,BR930,0,3,35,Madalakote,Kempegowda Bus Station,0
BMTC,#FFFFFF,Not Available,503A,Vidyaranyapura - Central Silk Board,BR2382,0,3,35,Vidyaranyapura,Central Silk Board,0
BMTC,#FFFFFF,Not Available,258VB,Chikkamaranahalli - Kempegowda Bus Station,BR931,0,3,42,Chikkamaranahalli,Kempegowda Bus Station,0
BMTC,#FFFFFF,Not Available,BMT30-HMTWFC,Depot 30 - HMT Watch Factory,BR2759,0,3,28,Depot 30,HMT Watch Factory,0
BMTC,#FFFFFF,Not Available,SBCH-VRP,Syndicate bank Colony Andrahalli - Vidyaranyapura,BR3920,0,3,49,Syndicate bank Colony Andrahalli,Vidyaranyapura,0
BMTC,#FFFFFF,Not Available,294,Krishnarajendra Market - Bileshivale,BR1275,0,3,36,Krishnarajendra Market,Bileshivale,1
BMTC,#FFFFFF,Not Available,293,Krishnarajendra Market - Razak Palya,BR1259,0,3,36,Krishnarajendra Market,Razak Palya,1
BMTC,#FFFFFF,Not Available,CR-28,Basaveshwara Nagara - ITPL,BR2932,0,3,26,Basaveshwara Nagara,ITPL,0
BMTC,#FFFFFF,Not Available,242AA,Tavare Kere Magadi Road - Banashankari Bus Station,BR635,0,3,50,Tavare Kere Magadi Road,Banashankari Bus Station,0
BMTC,#FFFFFF,Not Available,295,Krishnarajendra Market - Dodda Gubbi,BR1283,0,3,36,Krishnarajendra Market,Dodda Gubbi,1
BMTC,#FFFFFF,Not Available,242AB,Tavare Kere Magadi Road - Magadi Road TollGate,BR636,0,3,46,Tavare Kere Magadi Road,Magadi Road TollGate,0
BMTC,#FFFFFF,Not Available,290,Shivajinagar Bus Station - Thanisandra,BR1210,0,3,38,Shivajinagar Bus Station,Thanisandra,1
BMTC,#FFFFFF,Not Available,CR-25,City Railway Station - BTM Layout Bus Stop,BR2924,0,3,42,City Railway Station,BTM Layout Bus Stop,0
BMTC,#FFFFFF,Not Available,292,Krishnarajendra Market - Nagaresha Nagenahalli Dinne,BR1253,0,3,52,Krishnarajendra Market,Nagaresha Nagenahalli Dinne,1
BMTC,#FFFFFF,Not Available,291,DASARAHALLI - Krishnarajendra Market,BR1237,0,3,36,DASARAHALLI,Krishnarajendra Market,1
BMTC,#FFFFFF,Not Available,CR-31,Ashoka Pillar - MTR,BR2936,0,3,19,Ashoka Pillar,MTR,0
BMTC,#FFFFFF,Not Available,297,Krishnarajendra Market - Neraganahalli,BR1301,0,3,38,Krishnarajendra Market,Neraganahalli,1
BMTC,#FFFFFF,Not Available,298,Krishnarajendra Market - Kannamangala,BR1309,0,3,37,Krishnarajendra Market,Kannamangala,1
BMTC,#FFFFFF,Not Available,299,Krishnarajendra Market - Tharabana Halli Devanahalli Road,BR1335,0,3,57,Krishnarajendra Market,Tharabana Halli Devanahalli Road,1
BMTC,#FFFFFF,Not Available,504E,Hoodi - Domlur TTMC Bus Stand,BR2388,0,3,29,Hoodi,Domlur TTMC Bus Stand,0
BMTC,#FFFFFF,Not Available,29E,Eliyas Nagar - Shivajinagar Bus Station,BR1338,0,3,39,Eliyas Nagar,Shivajinagar Bus Station,1
BMTC,#FFFFFF,Not Available,CR-325,Harohalli - Ganjoor,BR2945,0,3,19,Harohalli,Ganjoor,0
BMTC,#FFFFFF,Not Available,504B,KR Puram Railway Station - KR Puram Railway Station,BR2385,0,3,51,KR Puram Railway Station,KR Puram Railway Station,0
BMTC,#FFFFFF,Not Available,NDH-KBS,Nagadevanahalli Kengeri - Kempegowda Bus Station,BR3799,0,3,48,Nagadevanahalli Kengeri,Kempegowda Bus Station,0
BMTC,#FFFFFF,Not Available,504A,Tin Factory - Tin Factory,BR2384,0,3,25,Tin Factory,Tin Factory,0
BMTC,#FFFFFF,Not Available,29A,JP Nagara 1st Phase - Shivajinagar Bus Station,BR1337,0,3,46,JP Nagara 1st Phase,Shivajinagar Bus Station,1
BMTC,#FFFFFF,Not Available,504D,Mugaluru - Mugaluru,BR2387,0,3,19,Mugaluru,Mugaluru,0
BMTC,#FFFFFF,Not Available,CR-329,Muthsandra - Ganjoor,BR2947,0,3,20,Muthsandra,Ganjoor,0
BMTC,#FFFFFF,Not Available,504C,Maratahalli Bridge - Maratahalli Bridge,BR2386,0,3,39,Maratahalli Bridge,Maratahalli Bridge,0
BMTC,#FFFFFF,Not Available,CR-36,Srinagara - Vidhana Soudha,BR2971,0,3,26,Srinagara,Vidhana Soudha,0
BMTC,#FFFFFF,Not Available,240,Machohalli - Krishnarajendra Market,BR599,0,3,35,Machohalli,Krishnarajendra Market,1
BMTC,#FFFFFF,Not Available,241,Kenchanapura - Krishnarajendra Market,BR615,0,3,37,Kenchanapura,Krishnarajendra Market,1
BMTC,#FFFFFF,Not Available,KBS-5H,Kempegowda Bus Station - Harohalli,BR3524,0,3,34,Kempegowda Bus Station,Harohalli,0
BMTC,#FFFFFF,Not Available,CR-3A,Brigade Road - Central Silk Board,BR2989,0,3,33,Brigade Road,Central Silk Board,0
BMTC,#FFFFFF,Not Available,CR-3B,Chandapura - Jayanagara 9th Block,BR2990,0,3,33,Chandapura,Jayanagara 9th Block,0
BMTC,#FFFFFF,Not Available,505E,Electronic City Wipro Gate - Tin Factory,BR2390,0,3,40,Electronic City Wipro Gate,Tin Factory,0
BMTC,#FFFFFF,Not Available,505C,Electronic City Wipro Gate - Tin Factory,BR2389,0,3,40,Electronic City Wipro Gate,Tin Factory,0
BMTC,#FFFFFF,Not Available,24A,BTM Layout South - Krishnarajendra Market,BR759,0,3,41,BTM Layout South,Krishnarajendra Market,1
BMTC,#FFFFFF,Not Available,245,Ravuthanahalli - Krishnarajendra Market,BR702,0,3,39,Ravuthanahalli,Krishnarajendra Market,1
BMTC,#FFFFFF,Not Available,244,Bangalore University ADM Block - Krishnarajendra Market,BR694,0,3,55,Bangalore University ADM Block,Krishnarajendra Market,1
BMTC,#FFFFFF,Not Available,CR-40,Banashankari Bus Station - INTEL,BR2993,0,3,32,Banashankari Bus Station,INTEL,0
BMTC,#FFFFFF,Not Available,243,Andrahalli - Krishnarajendra Market,BR682,0,3,35,Andrahalli,Krishnarajendra Market,1
BMTC,#FFFFFF,Not Available,JFWTC-ELC,JFWTC - Electronic City,BR3434,0,3,23,JFWTC,Electronic City,0
BMTC,#FFFFFF,Not Available,242,Tavare Kere Magadi Road - Krishnarajendra Market,BR634,0,3,48,Tavare Kere Magadi Road,Krishnarajendra Market,1
BMTC,#FFFFFF,Not Available,500-QR,Yeshwanthpur TTMC - ITPL,BR2317,0,3,24,Yeshwanthpur TTMC,ITPL,0
BMTC,#FFFFFF,Not Available,CR-45,KSIT COLLEGE - Kempegowda Bus Station,BR2997,0,3,37,KSIT COLLEGE,Kempegowda Bus Station,0
BMTC,#FFFFFF,Not Available,248,Krishnarajendra Market - Jalahalli Cross,BR729,0,3,40,Krishnarajendra Market,Jalahalli Cross,1
BMTC,#FFFFFF,Not Available,247,KG Lakkenahalli - Krishnarajendra Market,BR727,0,3,40,KG Lakkenahalli,Krishnarajendra Market,1
BMTC,#FFFFFF,Not Available,246,Annapoorneshwari Nagara - Kempegowda Bus Station,BR724,0,3,48,Annapoorneshwari Nagara,Kempegowda Bus Station,0
BMTC,#FFFFFF,Not Available,MMF-1,Sampige Road Metro Station - Kempegowda Bus Station,BR3741,0,3,51,Sampige Road Metro Station,Kempegowda Bus Station,0
BMTC,#FFFFFF,Not Available,242CD,Veeranna Palya - Krishnarajendra Market,BR641,0,3,39,Veeranna Palya,Krishnarajendra Market,1
BMTC,#FFFFFF,Not Available,KMT-BLC,Krishnarajendra Market - Bangalore Club Gate,BR3614,0,3,44,Krishnarajendra Market,Bangalore Club Gate,1
BMTC,#FFFFFF,Not Available,230,Byrohalli - Krishnarajendra Market,BR526,0,3,34,Byrohalli,Krishnarajendra Market,1
BMTC,#FFFFFF,Not Available,22A,Byrasandra - Shivajinagar Bus Station,BR524,0,3,37,Byrasandra,Shivajinagar Bus Station,1
BMTC,#FFFFFF,Not Available,D7-KBS,Depot-07 - Kempegowda Bus Station,BR3237,0,3,33,Depot-07,Kempegowda Bus Station,0
BMTC,#FFFFFF,Not Available,V-600CF,BANASHANKARI TTMC - Electronic City Wipro Gate,BR4168,0,3,46,BANASHANKARI TTMC,Electronic City Wipro Gate,0
BMTC,#FFFFFF,Not Available,D32-HLG,Depot-32 - Heelalige Railway Station,BR3232,0,3,36,Depot-32,Heelalige Railway Station,0
BMTC,#FFFFFF,Not Available,GKVK-YSTF,GKVK Library - Yelahanka Satelite Town 5th Phase,BR3347,0,3,48,GKVK Library,Yelahanka Satelite Town 5th Phase,0
BMTC,#FFFFFF,Not Available,258QA,Kempegowda Bus Station - Mantanakurchi,BR917,0,3,38,Kempegowda Bus Station,Mantanakurchi,0
BMTC,#FFFFFF,Not Available,231,Mayasandra - Krishnarajendra Market,BR529,0,3,35,Mayasandra,Krishnarajendra Market,1
BMTC,#FFFFFF,Not Available,242CB,Thunga Nagara - Kempegowda Bus Station,BR640,0,3,38,Thunga Nagara,Kempegowda Bus Station,0
BMTC,#FFFFFF,Not Available,234,Krishnarajendra Market - Manganahalli,BR543,0,3,37,Krishnarajendra Market,Manganahalli,1
BMTC,#FFFFFF,Not Available,235,Kempegowda Bus Station - Ladies Hostel University Campus,BR549,0,3,56,Kempegowda Bus Station,Ladies Hostel University Campus,0
BMTC,#FFFFFF,Not Available,238,Nrupatunga Nagar - Kempegowda Bus Station,BR570,0,3,41,Nrupatunga Nagar,Kempegowda Bus Station,0
BMTC,#FFFFFF,Not Available,506A,Hebbala Bridge - Devanagundi,BR2392,0,3,28,Hebbala Bridge,Devanagundi,0
BMTC,#FFFFFF,Not Available,CR-340,Rajanukunte - Cauvery Bhavana,BR2953,0,3,29,Rajanukunte,Cauvery Bhavana,0
BMTC,#FFFFFF,Not Available,237,Panchsheela Nagara - Krishnarajendra Market,BR565,0,3,43,Panchsheela Nagara,Krishnarajendra Market,1
BMTC,#FFFFFF,Not Available,HBL-TGP,Hebbala - Talaghattapura Police Station,BR3382,0,3,39,Hebbala,Talaghattapura Police Station,0
BMTC,#FFFFFF,Not Available,263,Kammasandra - Krishnarajendra Market,BR957,0,3,36,Kammasandra,Krishnarajendra Market,1
BMTC,#FFFFFF,Not Available,25R,BTM Layout - Yeshwanathapura new railway station,BR954,0,3,48,BTM Layout,Yeshwanathapura new railway station,0
BMTC,#FFFFFF,Not Available,261,Peenya 2nd stage - Kempegowda Bus Station,BR956,0,3,41,Peenya 2nd stage,Kempegowda Bus Station,0
BMTC,#FFFFFF,Not Available,5F-6A,Kaggalipura - Kaggalipura,BR2424,0,3,25,Kaggalipura,Kaggalipura,0
BMTC,#FFFFFF,Not Available,KBS-INDRTO,Kempegowda Bus Station - Indiranagara RTO Office,BR3543,0,3,48,Kempegowda Bus Station,Indiranagara RTO Office,0
BMTC,#FFFFFF,Not Available,25N,BTM Layout South - Kempegowda Bus Station,BR953,0,3,41,BTM Layout South,Kempegowda Bus Station,0
BMTC,#FFFFFF,Not Available,507PS,Jalahalli Cross - KR Puram,BR2399,0,3,26,Jalahalli Cross,KR Puram,0
BMTC,#FFFFFF,Not Available,TNF-HRH,Tin Factory - Harohalli,BR4001,0,3,23,Tin Factory,Harohalli,0
BMTC,#FFFFFF,Not Available,25K,Dollors Colony JP Nagara - Kempegowda Bus Station,BR952,0,3,49,Dollors Colony JP Nagara,Kempegowda Bus Station,0
BMTC,#FFFFFF,Not Available,KBS-3E,Kempegowda Bus Station - Electronic City Wipro Gate,BR3523,0,3,51,Kempegowda Bus Station,Electronic City Wipro Gate,0
BMTC,#FFFFFF,Not Available,25J,Tavare Kere - Kempegowda Bus Station,BR951,0,3,36,Tavare Kere,Kempegowda Bus Station,0
BMTC,#FFFFFF,Not Available,CR-36B,Girinagara Extention - Vidhana Soudha,BR2982,0,3,37,Girinagara Extention,Vidhana Soudha,0
BMTC,#FFFFFF,Not Available,KBS-3C,Kempegowda Bus Station - Chandapura,BR3522,0,3,35,Kempegowda Bus Station,Chandapura,0
BMTC,#FFFFFF,Not Available,25G,Kempegowda Bus Station - BTM Layout Bus Stop,BR949,0,3,44,Kempegowda Bus Station,BTM Layout Bus Stop,0
BMTC,#FFFFFF,Not Available,25H,Nayanappa Shettipalya - Kempegowda Bus Station,BR950,0,3,46,Nayanappa Shettipalya,Kempegowda Bus Station,0
BMTC,#FFFFFF,Not Available,25E,JP Nagara 3rd Phase - Kempegowda Bus Station,BR947,0,3,44,JP Nagara 3rd Phase,Kempegowda Bus Station,0
BMTC,#FFFFFF,Not Available,25F,BTM Layout South - Kempegowda Bus Station,BR948,0,3,41,BTM Layout South,Kempegowda Bus Station,0
BMTC,#FFFFFF,Not Available,25C,Kempegowda Bus Station - Kempegowda Bus Station,BR945,0,3,47,Kempegowda Bus Station,Kempegowda Bus Station,0
BMTC,#FFFFFF,Not Available,25D,BTM Layout - Kempegowda Bus Station,BR946,0,3,35,BTM Layout,Kempegowda Bus Station,0
BMTC,#FFFFFF,Not Available,372MA,Kempegowda Bus Station - Thammanayakanahalli,BR2068,0,3,44,Kempegowda Bus Station,Thammanayakanahalli,0
BMTC,#FFFFFF,Not Available,Depot11-HPPCR,Depot 11 - HP Petrol Bunk Coles Road,BR3261,0,3,36,Depot 11,HP Petrol Bunk Coles Road,0
BMTC,#FFFFFF,Not Available,507D,Yelahanka 5th Phase - KR Puram,BR2398,0,3,30,Yelahanka 5th Phase,KR Puram,0
BMTC,#FFFFFF,Not Available,CR-37A,Avalahalli BDA Park - Shivajinagar Bus Station,BR2985,0,3,46,Avalahalli BDA Park,Shivajinagar Bus Station,1
BMTC,#FFFFFF,Not Available,DBS-PSB,Domlur TTMC Bus Stand - Peenya Satellite Bus Station,BR3240,0,3,52,Domlur TTMC Bus Stand,Peenya Satellite Bus Station,0
BMTC,#FFFFFF,Not Available,507B,Peenya 2nd stage - Kadugodi,BR2395,0,3,27,Peenya 2nd stage,Kadugodi,0
BMTC,#FFFFFF,Not Available,507C,Chikkabanavara - KR Puram,BR2397,0,3,25,Chikkabanavara,KR Puram,0
BMTC,#FFFFFF,Not Available,KRM-BYH,Krishnarajendra Market - Byala Halli,BR3644,0,3,36,Krishnarajendra Market,Byala Halli,1
BMTC,#FFFFFF,Not Available,DEPOT-30-YSTF,DEPOT-30 - Yelahanka Satelite Town 5th Phase,BR3258,0,3,44,DEPOT-30,Yelahanka Satelite Town 5th Phase,0
BMTC,#FFFFFF,Not Available,269,Ramachandrpura - Kempegowda Bus Station,BR997,0,3,39,Ramachandrpura,Kempegowda Bus Station,0
BMTC,#FFFFFF,Not Available,268,Yelahanka Satelite Town - Krishnarajendra Market,BR996,0,3,48,Yelahanka Satelite Town,Krishnarajendra Market,1
BMTC,#FFFFFF,Not Available,242FA,Krishnarajendra Market - Gidada Palya,BR645,0,3,37,Krishnarajendra Market,Gidada Palya,1
BMTC,#FFFFFF,Not Available,507A,Chikkabanavara - KR Puram Railway Station,BR2394,0,3,41,Chikkabanavara,KR Puram Railway Station,0
BMTC,#FFFFFF,Not Available,CR-374,Jayanagara Bus Stand - Pratyangiri Temple Turahalli,BR2983,0,3,51,Jayanagara Bus Stand,Pratyangiri Temple Turahalli,0
BMTC,#FFFFFF,Not Available,267,Krishnarajendra Market - Leggere,BR992,0,3,32,Krishnarajendra Market,Leggere,1
BMTC,#FFFFFF,Not Available,242FB,Yelachaguppe - Kempegowda Bus Station,BR646,0,3,37,Yelachaguppe,Kempegowda Bus Station,0
BMTC,#FFFFFF,Not Available,266,Hesaraghatta Village - Krishnarajendra Market,BR976,0,3,45,Hesaraghatta Village,Krishnarajendra Market,1
BMTC,#FFFFFF,Not Available,265,Kempegowda Bus Station - Kempegowda Bus Station,BR971,0,3,47,Kempegowda Bus Station,Kempegowda Bus Station,0
BMTC,#FFFFFF,Not Available,264,Kempegowda Bus Station - Kempegowda Bus Station,BR969,0,3,47,Kempegowda Bus Station,Kempegowda Bus Station,0
BMTC,#FFFFFF,Not Available,CR-378,Attibele - Kengeri TTMC,BR2984,0,3,23,Attibele,Kengeri TTMC,0
BMTC,#FFFFFF,Not Available,24N,BTM Layout South - Krishnarajendra Market,BR764,0,3,41,BTM Layout South,Krishnarajendra Market,1
BMTC,#FFFFFF,Not Available,250,Krishnarajendra Market - Chikkabanawara Railway Gate,BR766,0,3,52,Krishnarajendra Market,Chikkabanawara Railway Gate,1
BMTC,#FFFFFF,Not Available,251,Krishnarajendra Market - Shivakote,BR806,0,3,34,Krishnarajendra Market,Shivakote,1
BMTC,#FFFFFF,Not Available,252,Kempegowda Bus Station - Peenya 2nd stage,BR814,0,3,41,Kempegowda Bus Station,Peenya 2nd stage,0
BMTC,#FFFFFF,Not Available,24F,BTM 16 th Main Hopcoms - Krishnarajendra Market,BR762,0,3,47,BTM 16 th Main Hopcoms,Krishnarajendra Market,1
BMTC,#FFFFFF,Not Available,24H,Nayanappa Shettipalya - Krishnarajendra Market,BR763,0,3,46,Nayanappa Shettipalya,Krishnarajendra Market,1
BMTC,#FFFFFF,Not Available,24B,Byrasandra - Krishnarajendra Market,BR760,0,3,35,Byrasandra,Krishnarajendra Market,1
BMTC,#FFFFFF,Not Available,24E,JP Nagara 3rd Phase - Krishnarajendra Market,BR761,0,3,44,JP Nagara 3rd Phase,Krishnarajendra Market,1
BMTC,#FFFFFF,Not Available,MEBP-NHJ,Manyatha Tech Park - Nayandahalli Junction,BR3715,0,3,42,Manyatha Tech Park,Nayandahalli Junction,0
BMTC,#FFFFFF,Not Available,258SB,Esuvanahalli - Krishnarajendra Market,BR921,0,3,37,Esuvanahalli,Krishnarajendra Market,1
BMTC,#FFFFFF,Not Available,25B,BTM Layout South - Kempegowda Bus Station,BR944,0,3,41,BTM Layout South,Kempegowda Bus Station,0
BMTC,#FFFFFF,Not Available,25A,BTM Layout - Kempegowda Bus Station,BR943,0,3,35,BTM Layout,Kempegowda Bus Station,0
BMTC,#FFFFFF,Not Available,258SD,Byranayakana Halli College - Kempegowda Bus Station,BR922,0,3,51,Byranayakana Halli College,Kempegowda Bus Station,0
BMTC,#FFFFFF,Not Available,258SA,Vajrakatte Palya - Krishnarajendra Market,BR920,0,3,41,Vajrakatte Palya,Krishnarajendra Market,1
BMTC,#FFFFFF,Not Available,CKB-MKL,Chikkabanawara - Makali,BR2865,0,3,23,Chikkabanawara,Makali,0
BMTC,#FFFFFF,Not Available,258,Nelamangala - Krishnarajendra Market,BR897,0,3,36,Nelamangala,Krishnarajendra Market,1
